date,tickers
2021-10-25,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,WMT,BAC,HD,MA,PG,DIS,ADBE,NFLX,PYPL,CRM,XOM,ORCL,NKE,CMCSA,PFE,TMO,KO,CSCO,ACN,ABT,LLY,PEP,VZ,CVX,COST,AVGO,MRK,INTC,WFC,DHR,ABBV,TXN,MS,UPS,MCD,NEE,MDT,INTU,LIN"
2021-10-26,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,WMT,BAC,HD,MA,PG,DIS,ADBE,NFLX,CRM,PYPL,XOM,ORCL,NKE,PFE,CMCSA,TMO,CSCO,KO,ABT,LLY,ACN,PEP,VZ,AVGO,CVX,COST,MRK,WFC,INTC,DHR,ABBV,UPS,TXN,MS,MCD,NEE,MDT,INTU,LIN"
2021-10-27,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,WMT,HD,BAC,PG,MA,DIS,ADBE,NFLX,CRM,PYPL,XOM,ORCL,NKE,PFE,TMO,KO,CMCSA,CSCO,LLY,ABT,ACN,PEP,VZ,COST,AVGO,CVX,MRK,WFC,INTC,DHR,ABBV,UPS,MCD,MS,TXN,NEE,INTU,MDT,LIN"
2021-10-28,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,UNH,JNJ,WMT,BAC,HD,PG,MA,DIS,ADBE,NFLX,CRM,PYPL,XOM,NKE,ORCL,TMO,PFE,KO,CSCO,CMCSA,LLY,ACN,ABT,PEP,VZ,AVGO,MRK,COST,CVX,WFC,INTC,ABBV,DHR,UPS,MCD,MS,TXN,NEE,INTU,MDT,LIN"
2021-10-29,"MSFT,AAPL,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,UNH,JNJ,WMT,BAC,HD,PG,MA,ADBE,DIS,NFLX,CRM,XOM,PYPL,NKE,ORCL,TMO,PFE,KO,CSCO,CMCSA,LLY,ABT,ACN,PEP,MRK,VZ,AVGO,CVX,COST,ABBV,WFC,INTC,DHR,UPS,MCD,MS,TXN,INTU,NEE,LIN,MDT"
2021-11-01,"MSFT,AAPL,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,WMT,BAC,HD,PG,MA,DIS,ADBE,NFLX,CRM,XOM,PYPL,NKE,ORCL,TMO,PFE,KO,CMCSA,CSCO,ABT,LLY,ACN,PEP,MRK,VZ,CVX,COST,AVGO,WFC,ABBV,INTC,DHR,MCD,UPS,MS,TXN,INTU,NEE,LIN,MDT"
2021-11-02,"MSFT,AAPL,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,WMT,BAC,HD,PG,MA,DIS,ADBE,NFLX,CRM,XOM,PYPL,NKE,ORCL,PFE,TMO,KO,CSCO,CMCSA,LLY,ACN,ABT,PEP,MRK,AVGO,COST,VZ,CVX,ABBV,INTC,WFC,DHR,MCD,MS,UPS,INTU,TXN,NEE,LIN,MDT"
2021-11-03,"MSFT,AAPL,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,WMT,BAC,HD,PG,MA,ADBE,DIS,NFLX,CRM,NKE,XOM,PYPL,ORCL,TMO,PFE,KO,LLY,CSCO,CMCSA,ACN,PEP,ABT,MRK,AVGO,COST,VZ,CVX,ABBV,INTC,WFC,DHR,MCD,UPS,MS,INTU,TXN,NEE,LIN,MDT"
2021-11-04,"MSFT,AAPL,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,WMT,BAC,HD,PG,MA,ADBE,DIS,CRM,NFLX,NKE,XOM,PYPL,ORCL,TMO,PFE,LLY,KO,CMCSA,CSCO,ACN,MRK,COST,ABT,PEP,AVGO,CVX,VZ,ABBV,INTC,WFC,DHR,MCD,UPS,INTU,TXN,QCOM,MS,LIN,NEE"
2021-11-05,"MSFT,AAPL,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,WMT,BAC,HD,PG,MA,DIS,ADBE,CRM,NFLX,NKE,XOM,PFE,PYPL,ORCL,KO,CMCSA,TMO,LLY,CSCO,ACN,AVGO,PEP,COST,CVX,ABT,VZ,ABBV,INTC,MRK,WFC,MCD,DHR,QCOM,UPS,TXN,MS,INTU,LIN,NEE"
2021-11-08,"MSFT,AAPL,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,UNH,JNJ,WMT,BAC,HD,PG,MA,DIS,ADBE,CRM,NFLX,XOM,NKE,PFE,PYPL,ORCL,TMO,KO,CMCSA,CSCO,LLY,ACN,AVGO,PEP,ABT,COST,CVX,VZ,INTC,MRK,ABBV,WFC,DHR,MCD,QCOM,UPS,AMD,TXN,MS,INTU,LIN"
2021-11-09,"MSFT,AAPL,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,UNH,JNJ,WMT,BAC,HD,PG,MA,DIS,ADBE,CRM,NFLX,XOM,NKE,PFE,ORCL,KO,TMO,CMCSA,PYPL,CSCO,LLY,ACN,AVGO,PEP,COST,ABT,CVX,VZ,MRK,INTC,ABBV,WFC,DHR,MCD,QCOM,UPS,AMD,TXN,MS,INTU,LIN"
2021-11-10,"MSFT,AAPL,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,UNH,JNJ,WMT,BAC,HD,PG,MA,DIS,ADBE,CRM,NFLX,PFE,XOM,NKE,ORCL,TMO,CMCSA,KO,CSCO,LLY,PYPL,ACN,PEP,AVGO,ABT,COST,VZ,CVX,MRK,INTC,ABBV,WFC,DHR,MCD,UPS,QCOM,TXN,LIN,MS,INTU,AMD"
2021-11-11,"MSFT,AAPL,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,UNH,JNJ,WMT,BAC,HD,PG,MA,ADBE,CRM,DIS,NFLX,PFE,XOM,NKE,ORCL,TMO,KO,CMCSA,LLY,CSCO,PYPL,ACN,AVGO,COST,PEP,ABT,CVX,VZ,MRK,ABBV,INTC,WFC,DHR,UPS,MCD,QCOM,AMD,TXN,MS,INTU,LIN"
2021-11-12,"MSFT,AAPL,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,WMT,HD,BAC,MA,PG,ADBE,NFLX,CRM,DIS,PFE,XOM,NKE,ORCL,TMO,KO,PYPL,CMCSA,CSCO,LLY,ACN,AVGO,COST,ABT,PEP,CVX,VZ,MRK,ABBV,INTC,WFC,DHR,MCD,UPS,QCOM,AMD,INTU,TXN,MS,LIN"
2021-11-15,"MSFT,AAPL,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,WMT,BAC,HD,PG,MA,ADBE,NFLX,CRM,DIS,PFE,XOM,NKE,ORCL,PYPL,TMO,KO,CMCSA,CSCO,LLY,AVGO,ACN,COST,ABT,PEP,CVX,VZ,MRK,ABBV,INTC,WFC,DHR,QCOM,MCD,UPS,INTU,AMD,MS,TXN,NEE"
2021-11-16,"MSFT,AAPL,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,HD,WMT,BAC,MA,PG,ADBE,NFLX,CRM,DIS,PFE,XOM,NKE,ORCL,PYPL,TMO,KO,CMCSA,CSCO,ACN,AVGO,LLY,COST,ABT,PEP,CVX,VZ,MRK,INTC,ABBV,QCOM,WFC,DHR,MCD,UPS,AMD,INTU,MS,TXN,NEE"
2021-11-17,"MSFT,AAPL,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,HD,WMT,BAC,PG,MA,ADBE,NFLX,CRM,DIS,PFE,XOM,NKE,ORCL,TMO,CMCSA,PYPL,KO,CSCO,LLY,ACN,AVGO,COST,ABT,PEP,CVX,VZ,MRK,ABBV,QCOM,INTC,DHR,WFC,MCD,AMD,UPS,INTU,TXN,NEE,MS"
2021-11-18,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,HD,WMT,BAC,PG,MA,ADBE,NFLX,CRM,PFE,DIS,XOM,NKE,ORCL,TMO,KO,CMCSA,LLY,AVGO,PYPL,COST,ACN,PEP,ABT,CSCO,CVX,VZ,MRK,QCOM,ABBV,INTC,DHR,WFC,MCD,AMD,UPS,TXN,INTU,NEE,MS"
2021-11-19,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,JNJ,HD,V,UNH,WMT,BAC,PG,MA,ADBE,NFLX,CRM,PFE,DIS,NKE,XOM,ORCL,TMO,KO,LLY,COST,CMCSA,AVGO,ACN,PYPL,PEP,ABT,CSCO,CVX,VZ,QCOM,ABBV,MRK,INTC,DHR,INTU,WFC,AMD,MCD,UPS,TXN,NEE,LIN"
2021-11-22,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,HD,JNJ,V,UNH,WMT,BAC,PG,ADBE,MA,CRM,NFLX,PFE,DIS,NKE,XOM,ORCL,TMO,KO,COST,LLY,CMCSA,ACN,CSCO,AVGO,PEP,PYPL,ABT,CVX,VZ,MRK,ABBV,QCOM,INTC,DHR,WFC,MCD,INTU,UPS,AMD,TXN,MS,NEE"
2021-11-23,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,HD,JNJ,UNH,V,WMT,BAC,PG,MA,ADBE,NFLX,CRM,PFE,DIS,NKE,XOM,ORCL,TMO,COST,KO,LLY,CMCSA,CSCO,AVGO,PEP,ACN,CVX,PYPL,ABT,VZ,ABBV,MRK,QCOM,WFC,INTC,DHR,MCD,INTU,UPS,AMD,MS,TXN,NEE"
2021-11-24,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,HD,UNH,JNJ,WMT,BAC,PG,MA,ADBE,NFLX,PFE,CRM,DIS,NKE,XOM,ORCL,TMO,COST,KO,LLY,CMCSA,CSCO,AVGO,ACN,PEP,CVX,PYPL,ABT,VZ,ABBV,MRK,QCOM,INTC,WFC,DHR,INTU,MCD,AMD,UPS,TXN,MS,NEE"
2021-11-26,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,JNJ,HD,V,UNH,WMT,BAC,PG,MA,ADBE,PFE,NFLX,CRM,DIS,NKE,XOM,TMO,ORCL,COST,LLY,KO,CMCSA,CSCO,AVGO,ACN,PEP,ABT,PYPL,CVX,VZ,ABBV,DHR,MRK,INTC,QCOM,WFC,INTU,AMD,MCD,UPS,TXN,MS,NEE"
2021-11-29,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,HD,JNJ,V,WMT,BAC,PG,ADBE,MA,NFLX,PFE,CRM,DIS,NKE,XOM,TMO,ORCL,COST,KO,CMCSA,CSCO,AVGO,LLY,ACN,PEP,ABT,CVX,PYPL,VZ,DHR,ABBV,QCOM,INTC,INTU,AMD,WFC,MRK,MCD,TXN,UPS,NEE,MS"
2021-11-30,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,HD,JNJ,V,WMT,BAC,PG,ADBE,MA,PFE,NFLX,CRM,NKE,DIS,XOM,TMO,ORCL,COST,CSCO,AVGO,KO,ACN,CMCSA,LLY,ABT,PEP,PYPL,CVX,VZ,DHR,ABBV,QCOM,INTC,AMD,MRK,WFC,INTU,MCD,TXN,UPS,NEE,MS"
2021-12-01,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,HD,JNJ,V,WMT,BAC,PG,ADBE,PFE,MA,NFLX,NKE,DIS,XOM,CRM,TMO,ORCL,COST,CSCO,AVGO,ACN,LLY,KO,ABT,CMCSA,PEP,CVX,PYPL,VZ,ABBV,DHR,INTC,QCOM,MRK,INTU,WFC,MCD,AMD,TXN,NEE,UPS,MS"
2021-12-02,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,HD,UNH,V,JNJ,WMT,BAC,PG,ADBE,MA,PFE,NFLX,NKE,DIS,XOM,CRM,TMO,ORCL,CSCO,CMCSA,COST,ACN,KO,AVGO,ABT,LLY,PEP,CVX,PYPL,VZ,ABBV,INTC,DHR,QCOM,WFC,INTU,MRK,MCD,AMD,TXN,NEE,UPS,MS"
2021-12-03,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,HD,UNH,JNJ,V,WMT,PG,BAC,MA,PFE,ADBE,NKE,NFLX,DIS,XOM,CRM,TMO,ORCL,CSCO,CMCSA,COST,KO,AVGO,ABT,ACN,PEP,LLY,CVX,PYPL,VZ,ABBV,INTC,DHR,QCOM,WFC,MCD,MRK,INTU,TXN,UPS,AMD,NEE,MS"
2021-12-06,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,HD,JNJ,V,WMT,PG,BAC,MA,ADBE,PFE,DIS,NFLX,NKE,XOM,CRM,TMO,CSCO,CMCSA,ORCL,KO,COST,ABT,AVGO,PEP,ACN,LLY,CVX,PYPL,ABBV,VZ,INTC,QCOM,DHR,WFC,MCD,MRK,INTU,TXN,UPS,NEE,MS,LOW"
2021-12-07,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,V,HD,JNJ,WMT,BAC,PG,MA,ADBE,PFE,NFLX,DIS,NKE,XOM,CRM,TMO,AVGO,CSCO,COST,ORCL,KO,ACN,ABT,PEP,CVX,CMCSA,PYPL,LLY,ABBV,INTC,VZ,QCOM,DHR,WFC,MCD,INTU,TXN,MRK,UPS,MS,NEE,AMD"
2021-12-08,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,V,JNJ,HD,WMT,PG,BAC,MA,ADBE,PFE,DIS,NFLX,NKE,XOM,CRM,TMO,AVGO,CSCO,KO,ACN,ORCL,COST,ABT,PYPL,PEP,CVX,LLY,CMCSA,ABBV,INTC,VZ,QCOM,DHR,WFC,MCD,INTU,MRK,TXN,UPS,NEE,MS,AMD"
2021-12-09,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,V,JNJ,HD,WMT,PG,BAC,MA,ADBE,PFE,DIS,NFLX,XOM,NKE,CRM,TMO,CSCO,AVGO,KO,ORCL,ACN,ABT,COST,PEP,CVX,PYPL,LLY,ABBV,CMCSA,VZ,INTC,QCOM,DHR,MCD,WFC,INTU,MRK,UPS,TXN,NEE,MS,LOW"
2021-12-10,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,V,JNJ,HD,WMT,PG,BAC,MA,ADBE,PFE,DIS,ORCL,NFLX,XOM,NKE,CRM,AVGO,TMO,COST,CSCO,KO,ACN,ABT,PEP,CVX,ABBV,LLY,PYPL,CMCSA,VZ,QCOM,INTC,DHR,MCD,WFC,INTU,MRK,UPS,TXN,NEE,LOW,MS"
2021-12-13,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,V,JNJ,HD,WMT,PG,BAC,MA,ADBE,PFE,DIS,ORCL,NFLX,NKE,XOM,CRM,AVGO,TMO,KO,COST,CSCO,ABT,ACN,PEP,LLY,ABBV,CVX,PYPL,CMCSA,VZ,QCOM,INTC,DHR,MCD,WFC,INTU,MRK,NEE,UPS,TXN,LOW,LIN"
2021-12-14,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,JNJ,V,HD,WMT,PG,BAC,MA,PFE,ADBE,DIS,ORCL,NFLX,XOM,NKE,AVGO,CRM,KO,TMO,COST,CSCO,ABT,ACN,PEP,LLY,ABBV,CVX,CMCSA,PYPL,VZ,QCOM,INTC,MCD,DHR,WFC,MRK,INTU,UPS,NEE,TXN,MS,LIN"
2021-12-15,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,JNJ,V,HD,WMT,PG,BAC,MA,PFE,ADBE,ORCL,DIS,NFLX,AVGO,XOM,NKE,TMO,CRM,KO,COST,CSCO,LLY,ABT,ACN,PEP,ABBV,PYPL,CVX,CMCSA,QCOM,VZ,INTC,DHR,MCD,WFC,MRK,INTU,NEE,UPS,TXN,AMD,LIN"
2021-12-16,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,JNJ,V,HD,WMT,PG,BAC,MA,PFE,ORCL,DIS,ADBE,NFLX,XOM,TMO,NKE,AVGO,ACN,LLY,KO,CSCO,CRM,COST,ABT,PEP,ABBV,CVX,PYPL,CMCSA,VZ,INTC,DHR,QCOM,MCD,WFC,MRK,NEE,UPS,INTU,MS,TXN,LIN"
2021-12-17,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,V,JNJ,HD,WMT,PG,BAC,MA,PFE,DIS,ADBE,AVGO,NFLX,ORCL,TMO,XOM,NKE,CSCO,ACN,KO,CRM,LLY,COST,ABT,PEP,ABBV,VZ,CMCSA,PYPL,CVX,INTC,DHR,QCOM,MCD,MRK,WFC,UPS,NEE,INTU,TXN,LIN,MS"
2021-12-20,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,JNJ,V,HD,WMT,PG,BAC,PFE,MA,DIS,AVGO,NFLX,ADBE,TMO,CSCO,XOM,KO,NKE,ACN,ORCL,CRM,COST,LLY,ABT,PEP,ABBV,VZ,CMCSA,CVX,PYPL,INTC,DHR,QCOM,MCD,MRK,WFC,NEE,UPS,INTU,TXN,LIN,MS"
2021-12-21,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,V,JNJ,HD,WMT,PG,BAC,MA,PFE,DIS,NFLX,AVGO,ADBE,NKE,XOM,CSCO,TMO,KO,ACN,CRM,ORCL,COST,LLY,ABT,PEP,ABBV,PYPL,CMCSA,CVX,VZ,INTC,QCOM,DHR,MCD,MRK,WFC,UPS,NEE,INTU,AMD,TXN,MS"
2021-12-22,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,V,JNJ,HD,WMT,PG,BAC,MA,PFE,DIS,NFLX,AVGO,ADBE,NKE,XOM,CSCO,TMO,ACN,KO,CRM,ABT,COST,LLY,ORCL,PEP,ABBV,PYPL,CVX,CMCSA,VZ,INTC,QCOM,DHR,MCD,MRK,WFC,UPS,NEE,INTU,AMD,TXN,MS"
2021-12-23,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,V,JNJ,HD,PG,WMT,BAC,MA,PFE,DIS,AVGO,NFLX,ADBE,NKE,CSCO,XOM,TMO,ACN,KO,CRM,LLY,ABT,COST,ORCL,ABBV,PEP,CMCSA,PYPL,CVX,VZ,INTC,QCOM,DHR,MCD,MRK,WFC,UPS,INTU,NEE,AMD,MS,LIN"
2021-12-27,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,V,JNJ,HD,PG,WMT,BAC,MA,PFE,DIS,AVGO,ADBE,NFLX,CSCO,NKE,XOM,ACN,TMO,CRM,KO,LLY,COST,ABT,ORCL,ABBV,PEP,CMCSA,CVX,PYPL,VZ,AMD,INTC,QCOM,DHR,MCD,MRK,WFC,UPS,INTU,NEE,TXN,MS"
2021-12-28,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JPM,V,JNJ,HD,WMT,PG,BAC,MA,PFE,DIS,AVGO,NFLX,ADBE,CSCO,ACN,XOM,NKE,TMO,KO,CRM,LLY,COST,ABT,PEP,ABBV,ORCL,CMCSA,CVX,PYPL,VZ,AMD,INTC,QCOM,DHR,MCD,MRK,WFC,UPS,INTU,NEE,TXN,LIN"
2021-12-29,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JPM,V,JNJ,HD,PG,WMT,BAC,MA,PFE,DIS,AVGO,NFLX,ADBE,CSCO,NKE,ACN,TMO,XOM,KO,LLY,COST,CRM,ABT,ABBV,PEP,ORCL,CMCSA,CVX,PYPL,VZ,INTC,QCOM,DHR,AMD,MCD,MRK,WFC,UPS,INTU,NEE,LIN,TXN"
2021-12-30,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JPM,V,JNJ,HD,WMT,PG,BAC,MA,PFE,DIS,AVGO,NFLX,ADBE,CSCO,NKE,ACN,TMO,XOM,KO,LLY,CRM,COST,ABT,ABBV,PEP,ORCL,CMCSA,PYPL,CVX,VZ,INTC,DHR,QCOM,AMD,MCD,MRK,WFC,UPS,NEE,INTU,LIN,TXN"
2021-12-31,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JPM,V,JNJ,HD,WMT,PG,BAC,MA,PFE,DIS,AVGO,ADBE,NFLX,CSCO,NKE,ACN,TMO,XOM,KO,COST,CRM,LLY,ABT,PEP,ABBV,ORCL,CVX,CMCSA,PYPL,VZ,INTC,DHR,QCOM,AMD,MCD,MRK,UPS,WFC,NEE,INTU,LIN,TXN"
2022-01-03,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,UNH,V,JNJ,HD,WMT,PG,BAC,MA,PFE,DIS,AVGO,XOM,ADBE,NFLX,CSCO,NKE,ACN,KO,TMO,CRM,COST,LLY,ABT,ABBV,PEP,ORCL,CVX,CMCSA,PYPL,VZ,INTC,QCOM,AMD,DHR,MCD,WFC,MRK,UPS,NEE,INTU,TXN,MS"
2022-01-04,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,UNH,JNJ,HD,WMT,PG,BAC,MA,PFE,DIS,XOM,AVGO,NKE,NFLX,ADBE,KO,ACN,CSCO,COST,CRM,TMO,LLY,PEP,ABBV,ABT,ORCL,CVX,CMCSA,VZ,PYPL,INTC,QCOM,WFC,AMD,MCD,DHR,MRK,UPS,MS,NEE,TXN,INTU"
2022-01-05,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,UNH,JNJ,HD,WMT,PG,BAC,MA,PFE,XOM,DIS,AVGO,KO,NKE,CSCO,NFLX,ACN,COST,ADBE,TMO,ABBV,PEP,ABT,CVX,LLY,ORCL,VZ,CMCSA,CRM,INTC,PYPL,QCOM,WFC,MRK,MCD,DHR,AMD,UPS,NEE,MS,LIN,TXN"
2022-01-06,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,HD,WMT,BAC,PG,MA,PFE,XOM,DIS,AVGO,KO,CSCO,NKE,NFLX,COST,TMO,ADBE,PEP,ACN,ABBV,CVX,ABT,LLY,ORCL,CMCSA,VZ,CRM,PYPL,INTC,QCOM,WFC,MCD,MRK,DHR,AMD,UPS,MS,LOW,TXN,SCHW"
2022-01-07,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,JNJ,V,UNH,HD,WMT,BAC,PG,MA,PFE,XOM,DIS,KO,CSCO,AVGO,NKE,CVX,ADBE,PEP,NFLX,ABBV,TMO,COST,ABT,ACN,LLY,ORCL,VZ,CMCSA,CRM,PYPL,INTC,WFC,MRK,QCOM,MCD,UPS,DHR,AMD,MS,SCHW,LIN,NEE"
2022-01-10,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,JNJ,V,UNH,HD,WMT,BAC,PG,MA,PFE,XOM,DIS,KO,CSCO,AVGO,ADBE,TMO,CVX,ABBV,PEP,NFLX,ORCL,NKE,ABT,ACN,LLY,COST,CMCSA,VZ,CRM,INTC,PYPL,WFC,MRK,QCOM,MCD,DHR,UPS,AMD,MS,SCHW,LIN,TXN"
2022-01-11,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,JNJ,V,UNH,HD,BAC,WMT,PG,MA,PFE,XOM,DIS,KO,CSCO,AVGO,ADBE,CVX,TMO,ABBV,PEP,NFLX,ACN,ABT,NKE,LLY,ORCL,COST,CRM,CMCSA,INTC,VZ,PYPL,WFC,QCOM,MRK,MCD,DHR,AMD,UPS,MS,SCHW,LIN,TXN"
2022-01-12,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,HD,BAC,WMT,PG,MA,PFE,XOM,DIS,KO,CSCO,AVGO,ADBE,CVX,TMO,ABBV,PEP,NKE,ACN,NFLX,ORCL,CRM,ABT,COST,LLY,CMCSA,INTC,VZ,PYPL,WFC,QCOM,MRK,DHR,MCD,AMD,UPS,SCHW,MS,LIN,TXN"
2022-01-13,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,WMT,HD,BAC,PG,MA,PFE,XOM,DIS,KO,CSCO,AVGO,CVX,ADBE,PEP,ABBV,NKE,TMO,ORCL,CMCSA,NFLX,COST,ACN,ABT,LLY,CRM,VZ,INTC,WFC,PYPL,QCOM,MRK,MCD,DHR,AMD,UPS,MS,SCHW,TXN,LIN"
2022-01-14,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JPM,V,JNJ,UNH,WMT,BAC,HD,PG,MA,PFE,XOM,DIS,KO,CSCO,CVX,ADBE,AVGO,PEP,ABBV,NKE,ORCL,NFLX,CMCSA,TMO,CRM,INTC,ABT,ACN,VZ,COST,WFC,LLY,QCOM,PYPL,MRK,MCD,AMD,DHR,SCHW,UPS,TXN,MS,LIN"
2022-01-18,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,JNJ,UNH,WMT,HD,BAC,PG,MA,XOM,PFE,DIS,KO,CVX,CSCO,ADBE,ABBV,PEP,AVGO,NKE,TMO,ORCL,NFLX,CMCSA,VZ,INTC,LLY,CRM,ABT,ACN,WFC,COST,MRK,PYPL,QCOM,MCD,AMD,DHR,UPS,SCHW,TXN,MS,LIN"
2022-01-19,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,JNJ,UNH,WMT,PG,BAC,HD,MA,XOM,PFE,DIS,KO,CVX,CSCO,ADBE,PEP,ABBV,TMO,AVGO,NFLX,NKE,CMCSA,VZ,CRM,ORCL,LLY,ABT,INTC,ACN,COST,WFC,MRK,PYPL,QCOM,MCD,DHR,AMD,UPS,SCHW,MS,TXN,LIN"
2022-01-20,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,V,JPM,UNH,JNJ,WMT,PG,BAC,HD,MA,XOM,PFE,DIS,KO,CVX,CSCO,ADBE,PEP,ABBV,TMO,CMCSA,NFLX,AVGO,NKE,VZ,ORCL,LLY,CRM,ABT,ACN,COST,INTC,WFC,MRK,PYPL,MCD,QCOM,DHR,UPS,SCHW,MS,AMD,NEE,LIN"
2022-01-21,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,JNJ,UNH,JPM,V,PG,WMT,BAC,HD,MA,XOM,PFE,KO,DIS,CVX,PEP,CSCO,ADBE,ABBV,TMO,NKE,CMCSA,VZ,ABT,AVGO,LLY,ORCL,CRM,COST,ACN,INTC,WFC,MRK,PYPL,MCD,QCOM,DHR,NFLX,UPS,MS,SCHW,AMD,NEE,TXN"
2022-01-24,"AAPL,MSFT,GOOGL,GOOG,AMZN,TSLA,NVDA,UNH,JPM,JNJ,V,WMT,PG,HD,BAC,MA,XOM,PFE,KO,DIS,CVX,ADBE,PEP,CSCO,ABBV,NKE,CMCSA,TMO,AVGO,VZ,ORCL,CRM,LLY,COST,ABT,ACN,INTC,WFC,MRK,QCOM,PYPL,MCD,UPS,DHR,NFLX,MS,SCHW,TXN,AMD,NEE"
